GEOID,Longitude,Latitude,County,id,value
13135050433,-84.20973,33.8872,Gwinnett County,13135,0
13135050434,-84.201558,33.8912,Gwinnett County,13135,0
13135050435,-84.139059,33.9035,Gwinnett County,13135,0
13135050436,-84.10825,33.908,Gwinnett County,13135,0
13135050511,-84.066111,33.9721,Gwinnett County,13135,0
13135050520,-84.000087,33.9595,Gwinnett County,13135,0
13135050521,-84.002723,33.9372,Gwinnett County,13135,0
13135050522,-83.979745,33.9393,Gwinnett County,13135,0
13135050523,-84.001906,33.9793,Gwinnett County,13135,0
13135050524,-84.106733,33.9361,Gwinnett County,13135,0
13135050525,-84.0239,34.0131,Gwinnett County,13135,0
13135050526,-84.12919,33.9361,Gwinnett County,13135,0
13135050527,-84.001295,34.0072,Gwinnett County,13135,0
13135050528,-84.007905,34.0278,Gwinnett County,13135,0
13135050529,-84.048532,34.0146,Gwinnett County,13135,0
13135050530,-84.057491,33.9981,Gwinnett County,13135,0
13135050531,-84.078154,33.9097,Gwinnett County,13135,0
13135050532,-84.050506,33.9197,Gwinnett County,13135,0
13135050533,-84.087966,33.9278,Gwinnett County,13135,0
13135050534,-84.071372,33.9465,Gwinnett County,13135,0
13135050535,-84.052018,33.9408,Gwinnett County,13135,0
13135050536,-84.032516,33.9479,Gwinnett County,13135,0
13135050537,-84.095011,33.9554,Gwinnett County,13135,0
13135050538,-84.043487,33.9823,Gwinnett County,13135,0
13135050539,-84.090927,33.9442,Gwinnett County,13135,0
13135050540,-84.028483,33.9744,Gwinnett County,13135,0
13135050541,-84.10965,33.9469,Gwinnett County,13135,0
13135050542,-84.117731,33.9509,Gwinnett County,13135,0
13135050543,-83.989127,33.918,Gwinnett County,13135,0
13135050544,-84.019467,33.92,Gwinnett County,13135,0
13135050545,-83.951198,33.9595,Gwinnett County,13135,0
13135050546,-83.937752,33.937,Gwinnett County,13135,0
13135050547,-83.976332,34.0182,Gwinnett County,13135,0
13135050548,-83.960464,34.0031,Gwinnett County,13135,0
13135050549,-84.027908,33.9963,Gwinnett County,13135,0
13135050605,-83.94639,34.0444,Gwinnett County,13135,0
13135050606,-83.951054,34.0903,Gwinnett County,13135,0
13135050607,-83.905879,34.0135,Gwinnett County,13135,0
13135050608,-83.873418,33.9528,Gwinnett County,13135,0
13135050609,-83.868357,34.095,Gwinnett County,13135,0
13135050610,-83.894045,34.0534,Gwinnett County,13135,0
13135050709,-84.039866,33.7817,Gwinnett County,13135,0
13135050712,-84.063485,33.8949,Gwinnett County,13135,0
13135050713,-84.035544,33.898,Gwinnett County,13135,0
13135050714,-84.072625,33.8527,Gwinnett County,13135,0
13135050715,-84.053286,33.8715,Gwinnett County,13135,0
13135050718,-84.030199,33.8734,Gwinnett County,13135,0
13135050719,-84.028142,33.8431,Gwinnett County,13135,0
13135050720,-83.999321,33.8796,Gwinnett County,13135,0
13135050721,-83.992905,33.8493,Gwinnett County,13135,0
13135050722,-84.030049,33.8178,Gwinnett County,13135,0
13135050723,-84.057878,33.8177,Gwinnett County,13135,0
13135050724,-83.958455,33.879,Gwinnett County,13135,0
13135050725,-84.044375,33.8349,Gwinnett County,13135,0
13135050726,-83.895238,33.8871,Gwinnett County,13135,0
13135050727,-83.948682,33.9082,Gwinnett County,13135,0
13135050728,-84.005528,33.8,Gwinnett County,13135,0
13135050729,-84.064431,33.8329,Gwinnett County,13135,0
13135050730,-83.96714,33.8409,Gwinnett County,13135,0
13135050731,-83.942218,33.8332,Gwinnett County,13135,0
13137000100,-83.437663,34.6549,Habersham County,13137,0
13137000201,-83.604049,34.6045,Habersham County,13137,0
13137000202,-83.55206,34.6697,Habersham County,13137,0
13137000300,-83.512559,34.6046,Habersham County,13137,0
13137000400,-83.486225,34.5391,Habersham County,13137,0
13137000500,-83.533302,34.5496,Habersham County,13137,0
13137000601,-83.59783,34.4642,Habersham County,13137,0
13137000602,-83.566402,34.5115,Habersham County,13137,0
13139000101,-83.673208,34.3895,Hall County,13139,0
13139000102,-83.704114,34.3256,Hall County,13139,0
13139000201,-83.771467,34.4194,Hall County,13139,0
13139000203,-83.813086,34.472,Hall County,13139,0
13139000204,-83.829531,34.4096,Hall County,13139,0
13139000302,-83.913074,34.334,Hall County,13139,0
13139000303,-83.886815,34.4114,Hall County,13139,0
13139000304,-83.951342,34.3851,Hall County,13139,0
13139000305,-83.911307,34.3934,Hall County,13139,0
13139000400,-83.868513,34.3444,Hall County,13139,0
13139000500,-83.833076,34.3488,Hall County,13139,0
13139000600,-83.794732,34.3255,Hall County,13139,0
13139000701,-83.771825,34.2841,Hall County,13139,0
13139000702,-83.713605,34.2526,Hall County,13139,0
13139000800,-83.811275,34.2993,Hall County,13139,0
13139000900,-83.833316,34.31,Hall County,13139,0
13139001002,-83.895879,34.271,Hall County,13139,0
13139001003,-83.854479,34.2875,Hall County,13139,0
13139001004,-83.868337,34.3037,Hall County,13139,0
13139001101,-83.835793,34.2826,Hall County,13139,0
13139001102,-83.851086,34.2648,Hall County,13139,0
13139001201,-83.804234,34.2367,Hall County,13139,0
13139001202,-83.753055,34.239,Hall County,13139,0
13139001301,-83.8399,34.2165,Hall County,13139,0
13139001302,-83.816663,34.1772,Hall County,13139,0
13139001402,-83.908123,34.241,Hall County,13139,0
13139001403,-83.87891,34.2431,Hall County,13139,0
13139001404,-83.876076,34.2117,Hall County,13139,0
13139001501,-83.9347,34.1997,Hall County,13139,0
13139001502,-83.977802,34.1665,Hall County,13139,0
13139001603,-83.862156,34.1637,Hall County,13139,0
13139001604,-83.899346,34.1568,Hall County,13139,0
13139001605,-83.894744,34.1198,Hall County,13139,0
13139001606,-83.922328,34.1797,Hall County,13139,0
13139001607,-83.948132,34.1458,Hall County,13139,0
13139001608,-83.857779,34.1263,Hall County,13139,0
13141480300,-83.117401,33.191,Hancock County,13141,0
13141480400,-82.956646,33.2813,Hancock County,13141,0
13143010100,-85.132406,33.8498,Haralson County,13143,0
13143010200,-85.291471,33.7927,Haralson County,13143,0
13143010301,-85.079997,33.7777,Haralson County,13143,0
13143010302,-85.170261,33.7467,Haralson County,13143,0
13143010400,-85.196332,33.7083,Haralson County,13143,0
13145120198,-84.988393,32.839,Harris County,13145,0
13145120200,-84.775737,32.798,Harris County,13145,0
13145120300,-84.986908,32.6783,Harris County,13145,0
13145120401,-84.899337,32.6373,Harris County,13145,0
13145120402,-84.774548,32.6435,Harris County,13145,0
13147960100,-82.945816,34.4128,Hart County,13147,0
13147960200,-83.048221,34.4082,Hart County,13147,0
13147960300,-83.071809,34.2783,Hart County,13147,0
13147960400,-82.955593,34.3262,Hart County,13147,0
13147960500,-82.900598,34.3383,Hart County,13147,0
13149970100,-85.035134,33.2872,Heard County,13149,0
13149970200,-85.16139,33.3816,Heard County,13149,0
13149970300,-85.169428,33.2377,Heard County,13149,0
13151070104,-84.261948,33.517,Henry County,13151,0
13151070106,-84.231148,33.5646,Henry County,13151,0
13151070107,-84.209831,33.6236,Henry County,13151,0
13151070108,-84.257206,33.6285,Henry County,13151,0
13151070109,-84.23605,33.5889,Henry County,13151,0
13151070110,-84.195421,33.586,Henry County,13151,0
13151070111,-84.246071,33.5346,Henry County,13151,0
13151070113,-84.230413,33.5495,Henry County,13151,0
13151070114,-84.222122,33.522,Henry County,13151,0
13151070202,-84.099154,33.5258,Henry County,13151,0
13151070203,-84.058765,33.4598,Henry County,13151,0
13151070204,-84.155222,33.5572,Henry County,13151,0
13151070205,-84.173939,33.5128,Henry County,13151,0
13151070304,-84.138694,33.4284,Henry County,13151,0
13151070305,-84.245715,33.4681,Henry County,13151,0
13151070306,-84.199952,33.4125,Henry County,13151,0
13151070307,-84.138684,33.4651,Henry County,13151,0
13151070309,-84.195871,33.4959,Henry County,13151,0
13151070310,-84.183686,33.4695,Henry County,13151,0
13151070311,-84.172475,33.4439,Henry County,13151,0
13151070402,-84.016764,33.4184,Henry County,13151,0
13151070403,-84.08582,33.3654,Henry County,13151,0
13151070404,-84.123324,33.3407,Henry County,13151,0
13151070501,-84.302555,33.3985,Henry County,13151,0
13151070502,-84.244472,33.3798,Henry County,13151,0
13153020105,-83.645814,32.6414,Houston County,13153,0
13153020106,-83.667471,32.6645,Houston County,13153,0
13153020108,-83.676635,32.6376,Houston County,13153,0
13153020109,-83.709144,32.6326,Houston County,13153,0
13153020200,-83.646963,32.6266,Houston County,13153,0
13153020300,-83.62004,32.6394,Houston County,13153,0
13153020400,-83.613759,32.626,Houston County,13153,0
13153020600,-83.579935,32.6016,Houston County,13153,0
13153020700,-83.607937,32.6014,Houston County,13153,0
13153020800,-83.611616,32.6101,Houston County,13153,0
13153020900,-83.630909,32.6124,Houston County,13153,0
13153021000,-83.647117,32.6028,Houston County,13153,0
13153021103,-83.586296,32.5429,Houston County,13153,0
13153021104,-83.67737,32.6033,Houston County,13153,0
13153021105,-83.638768,32.5873,Houston County,13153,0
13153021107,-83.637473,32.5699,Houston County,13153,0
13153021108,-83.652425,32.5387,Houston County,13153,0
13153021113,-83.694646,32.5718,Houston County,13153,0
13153021201,-83.692411,32.5292,Houston County,13153,0
13153021202,-83.725544,32.4793,Houston County,13153,0
13153021300,-83.760417,32.4563,Houston County,13153,0
13153021400,-83.687928,32.4676,Houston County,13153,0
13153021500,-83.680778,32.3684,Houston County,13153,0
13155950100,-83.396797,31.6481,Irwin County,13155,0
13155950200,-83.242193,31.5902,Irwin County,13155,0
13157010101,-83.69386,34.145,Jackson County,13157,0
13157010102,-83.724613,34.0899,Jackson County,13157,0
13157010103,-83.769569,34.1362,Jackson County,13157,0
13157010200,-83.596889,34.224,Jackson County,13157,0
13157010300,-83.470112,34.2177,Jackson County,13157,0
13157010400,-83.44376,34.1864,Jackson County,13157,0
13157010500,-83.424315,34.0992,Jackson County,13157,0
13157010600,-83.523769,34.0597,Jackson County,13157,0
13157010701,-83.538813,34.1395,Jackson County,13157,0
13157010702,-83.598642,34.1266,Jackson County,13157,0
13157010703,-83.635547,34.0805,Jackson County,13157,0
13159010100,-83.632037,33.4402,Jasper County,13159,0
13159010200,-83.782772,33.4089,Jasper County,13159,0
13159010500,-83.733216,33.3136,Jasper County,13159,0
13161960100,-82.562447,31.8483,Jeff Davis County,13161,0
13161960200,-82.614477,31.8761,Jeff Davis County,13161,0
13161960300,-82.715327,31.7472,Jeff Davis County,13161,0
13163960100,-82.368813,33.2106,Jefferson County,13163,0
13163960200,-82.484334,33.1718,Jefferson County,13163,0
13163960300,-82.409839,33.0122,Jefferson County,13163,0
13163960400,-82.415093,32.8733,Jefferson County,13163,0
13165960100,-81.931757,32.8239,Jenkins County,13165,0
13165960200,-82.003539,32.7095,Jenkins County,13165,0
13167960100,-82.579523,32.6299,Johnson County,13167,0
13167960200,-82.696053,32.7344,Johnson County,13167,0
13167960300,-82.787834,32.7117,Johnson County,13167,0
13169030101,-83.656402,32.9346,Jones County,13169,0
13169030103,-83.582694,32.9317,Jones County,13169,0
13169030104,-83.552989,32.8819,Jones County,13169,0
13169030200,-83.573318,33.0694,Jones County,13169,0
13169030301,-83.547177,32.9989,Jones County,13169,0
13169030302,-83.462931,32.974,Jones County,13169,0
13171970100,-84.163303,33.143,Lamar County,13171,0
13171970200,-84.133699,33.0435,Lamar County,13171,0
13171970300,-84.178945,33.0511,Lamar County,13171,0
13173950100,-83.01305,31.0285,Lanier County,13173,0
13173950200,-83.109396,31.037,Lanier County,13173,0
13175950100,-82.811722,32.6146,Laurens County,13175,0
13175950201,-82.938405,32.5628,Laurens County,13175,0
13175950202,-82.997018,32.598,Laurens County,13175,0
13175950300,-82.904802,32.554,Laurens County,13175,0
13175950400,-82.921867,32.5455,Laurens County,13175,0
13175950500,-82.960901,32.5273,Laurens County,13175,0
13175950600,-83.096462,32.5363,Laurens County,13175,0
13175950700,-83.050954,32.4324,Laurens County,13175,0
13175950800,-82.920408,32.5039,Laurens County,13175,0
13175950900,-82.900129,32.5298,Laurens County,13175,0
13175951000,-82.821456,32.5277,Laurens County,13175,0
13175951100,-82.931786,32.3962,Laurens County,13175,0
13175951400,-82.960525,32.3166,Laurens County,13175,0
13177020100,-84.090274,31.6672,Lee County,13177,0
13177020200,-84.212382,31.8735,Lee County,13177,0
13177020300,-84.183064,31.7324,Lee County,13177,0
13177020402,-84.168626,31.6434,Lee County,13177,0
13177020403,-84.258765,31.6337,Lee County,13177,0
13179010101,-81.600209,31.8957,Liberty County,13179,0
13179010102,-81.618524,31.875,Liberty County,13179,0
13179010103,-81.60191,31.8833,Liberty County,13179,0
13179010202,-81.609553,31.8185,Liberty County,13179,0
13179010204,-81.619416,31.7714,Liberty County,13179,0
13179010205,-81.619044,31.8383,Liberty County,13179,0
13179010206,-81.656676,31.8442,Liberty County,13179,0
13179010207,-81.626866,31.8127,Liberty County,13179,0
13179010208,-81.633395,31.7991,Liberty County,13179,0
13179010300,-81.591361,31.8509,Liberty County,13179,0
13179010400,-81.581325,31.8211,Liberty County,13179,0
13179010501,-81.352062,31.7936,Liberty County,13179,0
13179010502,-81.433509,31.8205,Liberty County,13179,0
13179010600,-81.467896,31.7429,Liberty County,13179,0
13181970100,-82.490537,33.8215,Lincoln County,13181,0
13181970200,-82.408249,33.7463,Lincoln County,13181,0
13183970100,-81.763006,31.8144,Long County,13183,0
13183970200,-81.687235,31.7224,Long County,13183,0
13185010101,-83.234922,30.9806,Lowndes County,13185,0
13185010102,-83.225876,30.9381,Lowndes County,13185,0
13185010103,-83.262376,30.9296,Lowndes County,13185,0
13185010201,-83.384141,30.9219,Lowndes County,13185,0
13185010202,-83.349443,30.9471,Lowndes County,13185,0
13185010301,-83.292617,30.8919,Lowndes County,13185,0
13185010302,-83.308944,30.8746,Lowndes County,13185,0
13185010401,-83.29662,30.8639,Lowndes County,13185,0
13185010402,-83.270031,30.8648,Lowndes County,13185,0
13185010500,-83.270035,30.8525,Lowndes County,13185,0
13185010601,-83.270222,30.8773,Lowndes County,13185,0
13185010604,-83.254149,30.8881,Lowndes County,13185,0
13185010700,-83.146898,30.8425,Lowndes County,13185,0
13185010800,-83.261256,30.8232,Lowndes County,13185,0
13185010900,-83.302856,30.8294,Lowndes County,13185,0
13185011000,-83.272995,30.8412,Lowndes County,13185,0
13185011100,-83.28923,30.8508,Lowndes County,13185,0
13185011200,-83.313392,30.8525,Lowndes County,13185,0
13185011301,-83.305405,30.8405,Lowndes County,13185,0
13185011302,-83.286721,30.8366,Lowndes County,13185,0
13185011401,-83.350514,30.8215,Lowndes County,13185,0
13185011402,-83.274974,30.8011,Lowndes County,13185,0
13185011403,-83.30051,30.706,Lowndes County,13185,0
13185011500,-83.223479,30.7604,Lowndes County,13185,0
13185011600,-83.197002,30.6897,Lowndes County,13185,0
13187960101,-83.919281,34.4909,Lumpkin County,13187,0
13187960102,-83.940853,34.585,Lumpkin County,13187,0
13187960201,-84.040269,34.4943,Lumpkin County,13187,0
13187960202,-84.025643,34.5529,Lumpkin County,13187,0
13189950100,-82.484168,33.5537,McDuffie County,13189,0
13189950200,-82.476972,33.4806,McDuffie County,13189,0
13189950300,-82.520784,33.4828,McDuffie County,13189,0
13189950400,-82.496894,33.44,McDuffie County,13189,0
13189950500,-82.395963,33.4054,McDuffie County,13189,0
13191110100,-81.401166,31.5696,McIntosh County,13191,0
13191110200,-81.392869,31.4663,McIntosh County,13191,0
13191110300,-81.434332,31.3879,McIntosh County,13191,0
13193000100,-83.937131,32.4536,Macon County,13193,0
13193000200,-84.148481,32.3869,Macon County,13193,0
13193000300,-84.086989,32.2767,Macon County,13193,0
13193000400,-83.996498,32.3023,Macon County,13193,0
13195020100,-83.320921,34.1768,Madison County,13195,0
13195020200,-83.208571,34.1421,Madison County,13195,0
13195020300,-83.099871,34.0784,Madison County,13195,0
13195020400,-83.237617,34.0391,Madison County,13195,0
13195020500,-83.306579,34.059,Madison County,13195,0
13195020600,-83.169451,34.2204,Madison County,13195,0
13197920100,-84.527732,32.4588,Marion County,13197,0
13197920200,-84.51909,32.2974,Marion County,13197,0
13199970500,-84.614358,32.869,Meriwether County,13199,0
13199970600,-84.731723,32.903,Meriwether County,13199,0
13199970700,-84.70012,33.1633,Meriwether County,13199,0
13199970800,-84.667042,33.0145,Meriwether County,13199,0
13201950100,-84.649356,31.1578,Miller County,13201,0
13201950200,-84.730789,31.1947,Miller County,13201,0
13201950300,-84.795828,31.1351,Miller County,13201,0
13205090100,-84.112565,31.3917,Mitchell County,13205,0
13205090200,-84.088391,31.177,Mitchell County,13205,0
13205090300,-84.214243,31.2506,Mitchell County,13205,0
13205090400,-84.192434,31.2142,Mitchell County,13205,0
13205090500,-84.212716,31.1292,Mitchell County,13205,0
13207050101,-83.980143,33.1472,Monroe County,13207,0
13207050102,-83.876485,33.0862,Monroe County,13207,0
13207050200,-83.961887,33.0431,Monroe County,13207,0
13207050301,-83.919979,32.925,Monroe County,13207,0
13207050302,-83.782391,32.9715,Monroe County,13207,0
13209950100,-82.505145,32.2727,Montgomery County,13209,0
13209950200,-82.555408,32.1819,Montgomery County,13209,0
13209950300,-82.510484,32.0451,Montgomery County,13209,0
13211010100,-83.499682,33.7222,Morgan County,13211,0
13211010200,-83.608482,33.6089,Morgan County,13211,0
13211010300,-83.469826,33.5935,Morgan County,13211,0
13211010400,-83.349606,33.548,Morgan County,13211,0
13211010500,-83.509584,33.5011,Morgan County,13211,0
13213010100,-84.769013,34.9411,Murray County,13213,0
13213010201,-84.735503,34.845,Murray County,13213,0
13213010202,-84.796849,34.8424,Murray County,13213,0
13213010300,-84.726526,34.7565,Murray County,13213,0
13213010400,-84.788986,34.7705,Murray County,13213,0
13213010500,-84.83668,34.7554,Murray County,13213,0
13213010600,-84.778787,34.7173,Murray County,13213,0
13213010700,-84.83614,34.6676,Murray County,13213,0
13215000200,-84.960443,32.5134,Muscogee County,13215,0
13215000300,-84.975638,32.5067,Muscogee County,13215,0
13215000400,-84.980943,32.5165,Muscogee County,13215,0
13215000800,-84.971166,32.4975,Muscogee County,13215,0
13215000900,-84.957923,32.5004,Muscogee County,13215,0
13215001000,-84.934313,32.4981,Muscogee County,13215,0
13215001100,-84.949827,32.4874,Muscogee County,13215,0
13215001200,-84.962409,32.4791,Muscogee County,13215,0
13215001400,-84.978703,32.4892,Muscogee County,13215,0
13215001600,-84.988784,32.4904,Muscogee County,13215,0
13215001800,-84.974633,32.4785,Muscogee County,13215,0
13215002000,-84.939881,32.4698,Muscogee County,13215,0
13215002100,-84.92557,32.4827,Muscogee County,13215,0
13215002200,-84.954099,32.4663,Muscogee County,13215,0
13215002300,-84.966683,32.463,Muscogee County,13215,0
13215002400,-84.972256,32.4619,Muscogee County,13215,0
13215002500,-84.985315,32.4593,Muscogee County,13215,0
13215002700,-84.960453,32.4443,Muscogee County,13215,0
13215002800,-84.94954,32.4613,Muscogee County,13215,0
13215002901,-84.932984,32.4555,Muscogee County,13215,0
13215002902,-84.933682,32.4424,Muscogee County,13215,0
13215003000,-84.951564,32.4435,Muscogee County,13215,0
13215003200,-84.943655,32.432,Muscogee County,13215,0
13215003301,-84.931553,32.4122,Muscogee County,13215,0
13215003302,-84.93561,32.4213,Muscogee County,13215,0
13215003400,-84.948022,32.4116,Muscogee County,13215,0
13215010104,-84.872686,32.5312,Muscogee County,13215,0
13215010106,-84.894078,32.5356,Muscogee County,13215,0
13215010107,-84.823019,32.56,Muscogee County,13215,0
13215010201,-84.976945,32.569,Muscogee County,13215,0
13215010203,-84.925466,32.5665,Muscogee County,13215,0
13215010204,-84.910719,32.5441,Muscogee County,13215,0
13215010205,-84.936261,32.5502,Muscogee County,13215,0
13215010301,-85.015758,32.5521,Muscogee County,13215,0
13215010302,-84.976142,32.545,Muscogee County,13215,0
13215010401,-84.939647,32.5307,Muscogee County,13215,0
13215010402,-84.930401,32.525,Muscogee County,13215,0
13215010501,-84.911959,32.5017,Muscogee County,13215,0
13215010502,-84.888571,32.5155,Muscogee County,13215,0
13215010602,-84.913417,32.4748,Muscogee County,13215,0
13215010605,-84.88901,32.4911,Muscogee County,13215,0
13215010606,-84.864401,32.4952,Muscogee County,13215,0
13215010607,-84.891718,32.477,Muscogee County,13215,0
13215010608,-84.883044,32.4727,Muscogee County,13215,0
13215010701,-84.902366,32.4597,Muscogee County,13215,0
13215010702,-84.913931,32.448,Muscogee County,13215,0
13215010703,-84.913884,32.4311,Muscogee County,13215,0
13215010801,-84.94309,32.3909,Muscogee County,13215,0
13215010802,-84.912116,32.4095,Muscogee County,13215,0
13215011100,-84.989293,32.4709,Muscogee County,13215,0
13215011200,-84.9699,32.4813,Muscogee County,13215,0
13215011400,-84.987017,32.5019,Muscogee County,13215,0
13215011500,-84.961223,32.4155,Muscogee County,13215,0
13217100100,-83.876707,33.6612,Newton County,13217,0
13217100201,-83.775686,33.5242,Newton County,13217,0
13217100202,-83.74849,33.5927,Newton County,13217,0
13217100300,-83.839909,33.5827,Newton County,13217,0
13217100400,-83.872097,33.6128,Newton County,13217,0
13217100501,-83.951998,33.5981,Newton County,13217,0
13217100502,-83.917566,33.5815,Newton County,13217,0
13217100600,-83.896354,33.5588,Newton County,13217,0
13217100700,-83.862443,33.5741,Newton County,13217,0
13217100800,-83.881228,33.4558,Newton County,13217,0
13217100901,-83.974541,33.5259,Newton County,13217,0
13217100902,-83.956101,33.5578,Newton County,13217,0
13217100903,-83.988187,33.5723,Newton County,13217,0
13219030100,-83.527263,33.9145,Oconee County,13219,0
13219030200,-83.430143,33.8997,Oconee County,13219,0
13219030300,-83.490416,33.8558,Oconee County,13219,0
13219030400,-83.401938,33.8627,Oconee County,13219,0
13219030500,-83.336556,33.79,Oconee County,13219,0
13219030600,-83.432793,33.8021,Oconee County,13219,0
13221960100,-82.996236,33.9568,Oglethorpe County,13221,0
13221960201,-83.219128,33.9378,Oglethorpe County,13221,0
13221960202,-83.109055,33.922,Oglethorpe County,13221,0
13221960300,-83.122248,33.779,Oglethorpe County,13221,0
13223120101,-84.760834,34.0437,Paulding County,13223,0
13223120102,-84.779881,33.9829,Paulding County,13223,0
13223120103,-84.814123,34.0153,Paulding County,13223,0
13223120104,-84.877167,34.0182,Paulding County,13223,0
13223120202,-84.746716,33.9115,Paulding County,13223,0
13223120203,-84.755408,33.9524,Paulding County,13223,0
13223120204,-84.769721,33.9295,Paulding County,13223,0
13223120301,-84.820352,33.9289,Paulding County,13223,0
13223120302,-84.837857,33.9115,Paulding County,13223,0
13223120303,-84.85837,33.8822,Paulding County,13223,0
13223120400,-84.968582,33.8714,Paulding County,13223,0
13223120501,-84.790236,33.8802,Paulding County,13223,0
13223120502,-84.835963,33.8509,Paulding County,13223,0
13223120503,-84.795446,33.8448,Paulding County,13223,0
13223120601,-84.740268,33.8085,Paulding County,13223,0
13223120602,-84.816488,33.7985,Paulding County,13223,0
13223120603,-84.739761,33.8524,Paulding County,13223,0
13223120604,-84.780804,33.8122,Paulding County,13223,0
13223120605,-84.858664,33.8096,Paulding County,13223,0
13225040101,-83.760997,32.5788,Peach County,13225,0
13225040102,-83.755947,32.6459,Peach County,13225,0
13225040200,-83.846646,32.5597,Peach County,13225,0
13225040301,-83.901309,32.5693,Peach County,13225,0
13225040302,-83.905926,32.5489,Peach County,13225,0
13225040400,-83.889609,32.529,Peach County,13225,0
13227050100,-84.338115,34.4803,Pickens County,13227,0
13227050200,-84.432887,34.4738,Pickens County,13227,0
13227050300,-84.499728,34.5023,Pickens County,13227,0
13227050400,-84.590727,34.4619,Pickens County,13227,0
13227050500,-84.479752,34.4207,Pickens County,13227,0
13227050600,-84.365319,34.4086,Pickens County,13227,0
13229960100,-82.128239,31.3891,Pierce County,13229,0
13229960200,-82.238301,31.4152,Pierce County,13229,0
13229960300,-82.300297,31.3053,Pierce County,13229,0
13229960400,-82.2337,31.2729,Pierce County,13229,0
13231010100,-84.31515,33.1328,Pike County,13231,0
13231010200,-84.414393,33.1671,Pike County,13231,0
13231010300,-84.451158,33.055,Pike County,13231,0
13231010400,-84.329732,33.0346,Pike County,13231,0
13233010100,-85.077594,34.0507,Polk County,13233,0
13233010200,-85.232776,34.0392,Polk County,13233,0
13233010300,-85.30725,34.0093,Polk County,13233,0
13233010400,-85.254711,33.9754,Polk County,13233,0
13233010500,-85.228553,33.9995,Polk County,13233,0
13233010600,-85.086167,33.997,Polk County,13233,0
13233010700,-85.034779,33.9924,Polk County,13233,0
13235950100,-83.424997,32.2773,Pulaski County,13235,0
13235950200,-83.49192,32.2927,Pulaski County,13235,0
13235950300,-83.526602,32.1908,Pulaski County,13235,0
13237960101,-83.264263,33.2726,Putnam County,13237,0
13237960102,-83.265364,33.4044,Putnam County,13237,0
13237960201,-83.385324,33.4137,Putnam County,13237,0
13237960202,-83.39606,33.3247,Putnam County,13237,0
13237960300,-83.367112,33.2214,Putnam County,13237,0
13239960300,-85.077727,31.8594,Quitman County,13239,0
13241970100,-83.382187,34.9416,Rabun County,13241,0
13241970201,-83.437371,34.8842,Rabun County,13241,0
13241970202,-83.34403,34.8714,Rabun County,13241,0
13241970301,-83.473609,34.8169,Rabun County,13241,0
13241970302,-83.392965,34.8044,Rabun County,13241,0
13243790100,-84.635766,31.7708,Randolph County,13243,0
13243790200,-84.797884,31.757,Randolph County,13243,0
13245000100,-82.020873,33.484,Richmond County,13245,0
13245000200,-82.002328,33.4841,Richmond County,13245,0
13245000300,-81.993749,33.4793,Richmond County,13245,0
13245000600,-81.954612,33.4666,Richmond County,13245,0
13245000700,-81.974515,33.4673,Richmond County,13245,0
13245000900,-81.982494,33.4644,Richmond County,13245,0
13245001000,-82.001506,33.4703,Richmond County,13245,0
13245001100,-82.023971,33.4739,Richmond County,13245,0
13245001200,-82.027951,33.462,Richmond County,13245,0
13245001300,-82.009102,33.4616,Richmond County,13245,0
13245001400,-81.993035,33.4594,Richmond County,13245,0
13245001500,-81.981797,33.457,Richmond County,13245,0
13245001601,-82.060133,33.4699,Richmond County,13245,0
13245001602,-82.045262,33.4816,Richmond County,13245,0
13245010101,-82.01186,33.5023,Richmond County,13245,0
13245010104,-82.047983,33.5208,Richmond County,13245,0
13245010105,-82.071145,33.5062,Richmond County,13245,0
13245010106,-82.026354,33.5156,Richmond County,13245,0
13245010107,-82.046035,33.5028,Richmond County,13245,0
13245010201,-82.056574,33.4934,Richmond County,13245,0
13245010203,-82.075855,33.4739,Richmond County,13245,0
13245010204,-82.113209,33.4636,Richmond County,13245,0
13245010300,-82.015736,33.4508,Richmond County,13245,0
13245010400,-82.002233,33.4422,Richmond County,13245,0
13245010504,-82.080599,33.4395,Richmond County,13245,0
13245010506,-82.038927,33.4247,Richmond County,13245,0
13245010507,-82.051519,33.4355,Richmond County,13245,0
13245010508,-82.025648,33.4245,Richmond County,13245,0
13245010509,-82.040173,33.3975,Richmond County,13245,0
13245010510,-82.016692,33.4111,Richmond County,13245,0
13245010511,-82.006633,33.3991,Richmond County,13245,0
13245010512,-82.074168,33.4175,Richmond County,13245,0
13245010513,-82.060277,33.4079,Richmond County,13245,0
13245010600,-81.951313,33.4574,Richmond County,13245,0
13245010706,-82.004323,33.3627,Richmond County,13245,0
13245010707,-82.092996,33.404,Richmond County,13245,0
13245010708,-82.080215,33.3898,Richmond County,13245,0
13245010709,-82.045256,33.3825,Richmond County,13245,0
13245010710,-82.06291,33.3623,Richmond County,13245,0
13245010711,-82.116416,33.37,Richmond County,13245,0
13245010712,-82.095986,33.3709,Richmond County,13245,0
13245010800,-82.133613,33.4159,Richmond County,13245,0
13245010903,-82.132638,33.2932,Richmond County,13245,0
13245010904,-82.098545,33.3334,Richmond County,13245,0
13245010905,-81.972688,33.27,Richmond County,13245,0
13245010906,-82.006206,33.3282,Richmond County,13245,0
13245011000,-81.972941,33.4752,Richmond County,13245,0
13247060101,-84.012199,33.7218,Rockdale County,13247,0
13247060102,-83.963052,33.7162,Rockdale County,13247,0
